city,lat,lng,road_complexity
Taichung,24.18687,120.737136,0.425
Taichung,24.05285,120.711209,0.5839
Taichung,24.203278,120.696802,0.6104
Taichung,24.172791,120.541294,0.4816
Taichung,24.25096,120.581353,0.7898
Taichung,24.005501,120.671801,0.4904
Taichung,24.287122,120.563505,0.7399
Taichung,24.033416,120.763407,0.7091
Taichung,24.136865,120.771766,0.5776
Taichung,24.166818,120.794197,0.5959
Taichung,24.058381,120.524947,0.5173
Taichung,24.076037,120.723811,0.5444
Taichung,24.280534,120.68685,0.5463
Taichung,24.058966,120.739657,0.611
Taichung,24.290668,120.567893,0.5212
Taichung,24.279368,120.567263,0.6685
Taichung,24.179458,120.79618,0.6238
Taichung,24.180918,120.548839,0.7199
Taichung,24.041666,120.590099,0.646
Taichung,24.293921,120.576431,0.628
Taichung,24.107857,120.506061,0.626
Taichung,24.032333,120.709982,0.7154
Taichung,24.101329,120.78948,0.5531
Taichung,24.176039,120.783857,0.5274
Taichung,24.225041,120.768623,0.7167
Taichung,24.13537,120.700103,0.795
Taichung,24.287297,120.67708,0.6466
Taichung,24.258425,120.57193,0.5836
Taichung,24.216913,120.718992,0.6775
Taichung,24.24501,120.71419,0.6778
Taichung,24.088223,120.631246,0.6298
Taichung,24.137211,120.531845,0.4547
Taichung,24.169894,120.714027,0.6905
Taichung,24.235561,120.793723,0.6596
Taichung,24.252348,120.504907,0.6423
Taichung,24.293544,120.780472,0.5552
Taichung,24.079494,120.5623,0.5117
Taichung,24.062497,120.642102,0.6508
Taichung,24.166071,120.690749,0.8935
Taichung,24.163774,120.664828,0.6368
Taichung,24.295877,120.50002,0.5137
Taichung,24.010123,120.628485,0.7136
Taichung,24.240594,120.635771,0.6968
Taichung,24.200366,120.787468,0.6236
Taichung,24.081455,120.744379,0.5202
Taichung,24.07642,120.515319,0.5488
Taichung,24.237249,120.528979,0.6493
Taichung,24.221238,120.761293,0.6713
Taichung,24.087202,120.798337,0.8341
Taichung,24.200145,120.550092,0.5647
Taichung,24.256716,120.636006,0.7516
Taichung,24.28079,120.78389,0.6714
Taichung,24.111786,120.589909,0.5001
Taichung,24.064233,120.604299,0.5884
Changhua,23.95785,120.464182,0.6903
Changhua,23.972123,120.595088,0.5355
Changhua,23.923351,120.373937,0.7012
Changhua,23.898058,120.467649,0.6937
Changhua,23.808975,120.375224,0.3889
Changhua,23.880557,120.474666,0.4891
Changhua,23.878269,120.410489,0.6356
Changhua,23.937017,120.354132,0.6563
Changhua,23.843439,120.475731,0.6543
Changhua,23.887686,120.559324,0.7827
Changhua,23.989612,120.594746,0.5871
Changhua,23.900106,120.449414,0.6515
Changhua,23.993194,120.52688,0.6363
Changhua,23.940668,120.587776,0.6118
Changhua,23.852402,120.331959,0.5667
Changhua,23.882581,120.463332,0.6391
Changhua,23.917839,120.500542,0.5296
Changhua,23.821385,120.540225,0.7219
Changhua,23.99183,120.505141,0.4934
Changhua,23.917389,120.315141,0.6476
Changhua,23.901508,120.522205,0.5811
Changhua,23.807646,120.384824,0.5412
Changhua,23.888495,120.323111,0.7747
Changhua,23.938146,120.573897,0.6386
Changhua,23.986561,120.429226,0.5743
Changhua,23.95396,120.335997,0.6627
Changhua,23.819856,120.371986,0.8689
Changhua,23.81507,120.347735,0.7549
Changhua,23.913251,120.432332,0.6046
Changhua,23.801663,120.517245,0.5905
Changhua,23.829258,120.30016,0.5739
Changhua,23.948572,120.367668,0.6464
Changhua,23.927588,120.354748,0.7032
Changhua,23.993776,120.570721,0.7307
Changhua,23.980693,120.57026,0.6159
Changhua,23.922864,120.368973,0.7635
Changhua,23.928349,120.403906,0.5247
Changhua,23.839978,120.334337,0.6409
Changhua,23.894414,120.557273,0.6102
Changhua,23.900879,120.309335,0.5113
Changhua,23.88322,120.415576,0.6865
Changhua,23.801368,120.579973,0.6572
Changhua,23.868639,120.51619,0.4485
Changhua,23.924483,120.492885,0.5474
Changhua,23.943555,120.45353,0.562
Changhua,23.919185,120.348886,0.6262
Changhua,23.984978,120.421867,0.652
Changhua,23.94822,120.331788,0.511
Changhua,23.809751,120.483513,0.6492
Changhua,23.844994,120.366012,0.4703
Changhua,23.964961,120.570348,0.6484
Changhua,23.808662,120.58659,0.7548
Changhua,23.934339,120.48398,0.5891
Changhua,23.855589,120.398808,0.7083
Changhua,23.829938,120.44187,0.5091
Changhua,23.895557,120.382048,0.5166
Changhua,23.921664,120.548242,0.6145
Changhua,23.997815,120.495357,0.5942
Changhua,23.845682,120.562284,0.6839
Changhua,23.955719,120.342953,0.6101
Changhua,23.870245,120.326707,0.5463
Changhua,23.992872,120.407501,0.556
Changhua,23.885241,120.569422,0.5722
Changhua,23.924973,120.584843,0.5121
Changhua,23.932613,120.34634,0.6042
Changhua,23.931012,120.479379,0.3796
Changhua,23.83339,120.592025,0.637
Changhua,23.83095,120.317497,0.6792
Changhua,23.835386,120.408797,0.4526
Changhua,23.882713,120.583658,0.7999
Changhua,23.934331,120.599495,0.6189
Changhua,23.829056,120.304134,0.5262
Changhua,23.812423,120.370682,0.8028
Changhua,23.965154,120.366687,0.5011
Changhua,23.919566,120.525829,0.5769
Changhua,23.896718,120.315929,0.5935
Changhua,23.990145,120.317234,0.6792
Changhua,23.853113,120.525881,0.7202
Changhua,23.982356,120.411957,0.4729
Changhua,23.898049,120.44108,0.6323
Changhua,23.841124,120.368366,0.7223
Changhua,23.917386,120.595472,0.6396
Changhua,23.919335,120.509488,0.5743
Changhua,23.967042,120.393898,0.7195
Changhua,23.831746,120.344991,0.5309
Changhua,23.870446,120.372495,0.7168
Changhua,23.902122,120.503256,0.4746
Changhua,23.809531,120.451954,0.6916
Changhua,23.801595,120.339798,0.6698
Changhua,23.999303,120.409065,0.7449
Changhua,23.859417,120.53112,0.6463
Changhua,23.87216,120.361953,0.6998
Changhua,23.869284,120.563315,0.6018
Changhua,23.981263,120.304936,0.6397
Changhua,23.863864,120.531148,0.4508
Changhua,23.895113,120.446284,0.6355
Changhua,23.956993,120.520445,0.5808
Changhua,23.887771,120.578661,0.5593
Changhua,23.913074,120.382808,0.6257
Changhua,23.914308,120.396387,0.5497
Changhua,23.826655,120.30674,0.5561
Changhua,23.929374,120.57052,0.4872
Changhua,23.91609,120.458891,0.8207
Changhua,23.959775,120.482702,0.5661
Changhua,23.835574,120.401538,0.5336
Changhua,23.945782,120.505672,0.5262
Changhua,23.884062,120.432216,0.5418
Changhua,23.881416,120.369887,0.5894
Changhua,23.976439,120.535335,0.7156
Changhua,23.937498,120.590786,0.6226
Changhua,23.996313,120.393022,0.3908
Changhua,23.849434,120.398621,0.6971
Changhua,23.96201,120.340493,0.582
Changhua,23.814457,120.3512,0.5352
Changhua,23.851725,120.449369,0.5464
Changhua,23.830241,120.51746,0.4827
Changhua,23.825219,120.547399,0.6039
Changhua,23.885311,120.353614,0.7869
Changhua,23.889812,120.52275,0.6985
Changhua,23.966966,120.477778,0.6736
Changhua,23.895716,120.565651,0.6558
Changhua,23.839368,120.335231,0.5845
Changhua,23.825771,120.442637,0.4661
Changhua,23.832186,120.424115,0.4383
Changhua,23.935763,120.426599,0.6872
Changhua,23.918397,120.428631,0.4213
Changhua,23.970216,120.565531,0.7174
Changhua,23.891197,120.549252,0.7081
Changhua,23.938963,120.54813,0.6314
Changhua,23.807354,120.436959,0.6207
Changhua,23.954389,120.504521,0.7958
Changhua,23.958289,120.461753,0.6463
Changhua,23.926868,120.479558,0.674
Changhua,23.844125,120.5626,0.4303
Changhua,23.972724,120.330027,0.501
Changhua,23.814331,120.514695,0.6876
Changhua,23.955311,120.432686,0.8218
Changhua,23.866452,120.421491,0.4489
Changhua,23.961941,120.57457,0.6745
Changhua,23.964249,120.570794,0.6057
Changhua,23.929116,120.463408,0.6781
Changhua,23.843391,120.574102,0.7362
Changhua,23.853483,120.46237,0.5538
Changhua,23.937981,120.578767,0.664
Changhua,23.827513,120.35678,0.7723
Changhua,23.809555,120.365062,0.6598
Changhua,23.858544,120.464236,0.5565
Changhua,23.857171,120.329425,0.6543
Changhua,23.872355,120.432399,0.5559
Changhua,23.821554,120.519203,0.6022
Changhua,23.98445,120.353801,0.6237
Changhua,23.886896,120.591307,0.6465
Changhua,23.981715,120.464714,0.5749
Changhua,23.905205,120.516336,0.5175
Changhua,23.828164,120.567925,0.5048
Changhua,23.991075,120.435952,0.5616
Changhua,23.802237,120.550591,0.4348
Changhua,23.926615,120.322639,0.5077
Changhua,23.963906,120.567628,0.7605
Changhua,23.866219,120.336566,0.5269
Changhua,23.851399,120.368508,0.7006
Changhua,23.950101,120.407004,0.7943
Changhua,23.939028,120.310377,0.495
Changhua,23.872421,120.477856,0.5161
Changhua,23.822721,120.325473,0.6462
Changhua,23.963043,120.560462,0.6345
Changhua,23.919919,120.324968,0.5065
Changhua,23.903886,120.58646,0.7366
Changhua,23.83944,120.597277,0.5657
Changhua,23.987101,120.378864,0.4884
Changhua,23.864005,120.386327,0.7548
Changhua,23.998898,120.433241,0.6528
Changhua,23.988174,120.410259,0.5079
Changhua,23.972269,120.434646,0.7619
Changhua,23.945696,120.533097,0.6439
Changhua,23.913508,120.37893,0.6276
Changhua,23.96044,120.365968,0.337
Changhua,23.988191,120.392868,0.4686
Changhua,23.833574,120.329809,0.6192
Changhua,23.859913,120.415835,0.5049
Changhua,23.917513,120.488953,0.6881
Changhua,23.950183,120.504229,0.6282
Changhua,23.887441,120.568703,0.5239
Changhua,23.862268,120.517841,0.6239
Changhua,23.83325,120.44333,0.6963
Changhua,23.845973,120.410062,0.5926
Changhua,23.931115,120.3703,0.5065
Changhua,23.988698,120.578772,0.578
Changhua,23.960894,120.524672,0.6982
Changhua,23.999209,120.47771,0.7366
Changhua,23.927106,120.560519,0.5988
Changhua,23.925203,120.431694,0.5494
Changhua,23.840309,120.554811,0.4983
Changhua,23.886512,120.593683,0.6934
Changhua,23.906451,120.336185,0.6294
Changhua,23.868109,120.446526,0.5863
Changhua,23.974926,120.381826,0.6226
Changhua,23.914973,120.30712,0.5989
Changhua,23.93179,120.480496,0.5603
Changhua,23.993747,120.518244,0.744
Changhua,23.842886,120.454093,0.5528
Changhua,23.86755,120.502734,0.7044
Changhua,23.916045,120.340888,0.7132
Changhua,23.850981,120.309856,0.5164
Changhua,23.920573,120.519013,0.5173
Changhua,23.920205,120.336004,0.6347
Changhua,23.889354,120.379048,0.5905
Changhua,23.856647,120.500523,0.6023
Changhua,23.91427,120.590461,0.5649
Changhua,23.841713,120.479619,0.6339
Changhua,23.948026,120.354995,0.5868
Changhua,23.919251,120.45618,0.5637
Changhua,23.862423,120.335697,0.6128
Changhua,23.965437,120.594679,0.5942
Changhua,23.952691,120.586546,0.4512
Changhua,23.817431,120.52915,0.574
Changhua,23.898365,120.583415,0.7269
Changhua,23.864391,120.482475,0.411
Changhua,23.939712,120.394941,0.8054
Changhua,23.997827,120.30348,0.4633
Changhua,23.812228,120.424067,0.5372
Changhua,23.913287,120.333321,0.4443
Changhua,23.809591,120.34372,0.5852
Changhua,23.827765,120.561794,0.8759
Changhua,23.941645,120.547724,0.6777
Changhua,23.917697,120.324473,0.6335
Changhua,23.910003,120.40749,0.4709
Changhua,23.979529,120.403644,0.6012
Changhua,23.94504,120.40186,0.3669
Changhua,23.818827,120.534133,0.577
Changhua,23.817951,120.373306,0.5739
Changhua,23.805186,120.460536,0.6167
Changhua,23.970476,120.511747,0.6465
Changhua,23.967156,120.51881,0.8466
Changhua,23.986283,120.536899,0.6006
Changhua,23.90282,120.372352,0.5712
Changhua,23.820818,120.469526,0.64
Changhua,23.903872,120.592924,0.6176
Changhua,23.836484,120.440277,0.6973
Changhua,23.885954,120.391905,0.6365
Changhua,23.883693,120.598476,0.6477
Changhua,23.837471,120.399246,0.5484
Changhua,23.877305,120.581453,0.5604
Changhua,23.94286,120.454983,0.4388
Changhua,23.809357,120.395476,0.6367
Changhua,23.92801,120.328346,0.5125
Changhua,23.989081,120.390104,0.6201
Changhua,23.816826,120.56508,0.644
Changhua,23.93472,120.574398,0.5967
Changhua,23.854444,120.362237,0.6653
Changhua,23.861481,120.426539,0.4585
Changhua,23.964966,120.310785,0.6395
Changhua,23.882622,120.399461,0.526
Changhua,23.833856,120.509148,0.6747
Changhua,23.944406,120.48683,0.6231
Changhua,23.93508,120.491397,0.8193
Changhua,23.897303,120.437221,0.6052
Changhua,23.823967,120.375132,0.4655
Changhua,23.867976,120.588796,0.6303
Changhua,23.899055,120.585189,0.5088
Changhua,23.880381,120.432321,0.5357
Changhua,23.901217,120.532448,0.5744
Changhua,23.87178,120.426779,0.6058
Changhua,23.956903,120.339774,0.8032
Changhua,23.940566,120.59846,0.601
Changhua,23.90175,120.414264,0.5178
Changhua,23.94177,120.526968,0.518
Changhua,23.865996,120.358233,0.7697
Changhua,23.86682,120.407047,0.5905
Changhua,23.911558,120.31141,0.4797
Changhua,23.825981,120.338622,0.5364
Changhua,23.801729,120.505267,0.7433
Changhua,23.813941,120.557583,0.4992
Changhua,23.926227,120.589127,0.5047
Changhua,23.805118,120.448899,0.564
Changhua,23.98956,120.369256,0.6833
Changhua,23.889835,120.513857,0.4382
Changhua,23.924411,120.371007,0.6495
Changhua,23.988114,120.354459,0.7131
Changhua,23.906144,120.509628,0.6682
Changhua,23.91808,120.57658,0.3805
Changhua,23.949061,120.409338,0.4377
Changhua,23.837468,120.508716,0.6085
Changhua,23.950238,120.353155,0.6237
Changhua,23.958206,120.464897,0.6474
Changhua,23.957478,120.368676,0.583
Changhua,23.892813,120.482452,0.5445
Changhua,23.922932,120.353925,0.523
Changhua,23.934614,120.392515,0.4285
Changhua,23.855204,120.518591,0.7136
Changhua,23.806085,120.598975,0.7071
Changhua,23.861833,120.421093,0.7711
Changhua,23.924443,120.326853,0.5115
Changhua,23.971626,120.318047,0.3886
Changhua,23.93373,120.491016,0.6419
Changhua,23.925614,120.421144,0.4685
Changhua,23.974367,120.499045,0.5536
Changhua,23.814134,120.47399,0.6078
Changhua,23.840158,120.54438,0.5781
Changhua,23.850309,120.522612,0.5815
Nantou,24.002797,120.716419,0.6098
Nantou,24.085936,120.713366,0.555
Nantou,23.852567,121.051172,0.5944
Nantou,24.02511,120.897571,0.6844
Nantou,23.852566,120.934196,0.5894
Nantou,23.99005,120.702497,0.493
Nantou,23.762651,121.013392,0.6566
Nantou,23.917978,120.801755,0.5858
Nantou,23.97377,121.087275,0.7123
Nantou,23.970315,120.749033,0.693
Nantou,23.708272,120.869725,0.7084
Nantou,23.924442,120.612172,0.6042
Nantou,23.838497,121.073108,0.7874
Nantou,24.026054,120.646173,0.5091
Nantou,23.943419,121.079994,0.736
Nantou,23.744131,120.698966,0.715
Nantou,24.061583,120.616208,0.6361
Nantou,23.816798,120.631392,0.6235
Nantou,23.961683,120.652048,0.5914
Nantou,24.090083,120.928258,0.5875
Nantou,23.816955,120.815028,0.5519
Nantou,23.822709,120.946338,0.5772
Nantou,23.784938,120.750859,0.5637
Nantou,24.005204,120.752252,0.625
Nantou,23.785311,120.852646,0.5453
Nantou,23.825898,120.880251,0.4521
Nantou,23.923792,121.042293,0.4942
Nantou,23.814331,120.701948,0.6205
Nantou,24.066303,120.974948,0.4722
Nantou,23.855346,120.812437,0.7078
Nantou,23.886058,120.705823,0.4465
Nantou,24.082312,121.058488,0.7627
Nantou,24.029013,120.938017,0.6353
Nantou,24.003128,120.933668,0.66
Nantou,24.087354,120.65927,0.6834
Nantou,23.976598,120.640832,0.4746
Nantou,24.091617,120.729741,0.5149
Nantou,24.017488,120.905746,0.5696
Nantou,23.758027,120.877387,0.4166
Nantou,23.853007,121.071314,0.6282
Nantou,24.089102,120.609742,0.6783
Nantou,23.942645,120.723845,0.6663
Nantou,24.025206,120.977653,0.5881
Nantou,23.800274,120.986154,0.6688
Nantou,23.893557,120.61154,0.5204
Nantou,23.737328,120.686776,0.7171
Nantou,24.03983,121.013281,0.5977
Nantou,23.92404,120.779033,0.6268
Nantou,23.846738,120.769806,0.5166
Nantou,24.094896,120.864194,0.5742
Nantou,23.978118,121.093731,0.6272
Nantou,23.857403,121.002513,0.3695
Nantou,23.931422,120.871059,0.4469
Nantou,24.097812,120.88863,0.6172
Nantou,23.857524,120.70382,0.5617
Nantou,23.88559,120.690569,0.4486
Nantou,23.775708,120.814182,0.6699
Nantou,24.036213,121.087495,0.7998
Nantou,23.70913,120.693473,0.5401
Nantou,23.727716,120.637167,0.5846
Nantou,23.76244,120.883704,0.587
Nantou,23.726175,120.94812,0.614
Nantou,23.817661,120.757485,0.7366
Nantou,23.953847,121.040879,0.7202
Nantou,23.90296,120.62409,0.6129
Nantou,23.75804,120.915318,0.5641
Nantou,23.985215,120.722068,0.5668
Nantou,24.01122,120.847542,0.4925
Nantou,23.905159,120.696824,0.5322
Nantou,23.961693,121.006786,0.6634
Nantou,24.068814,120.707626,0.5802
Nantou,23.87599,120.786176,0.6179
Nantou,24.008913,120.800858,0.6539
Nantou,23.71997,120.688488,0.5142
Nantou,23.970841,120.603015,0.5564
Nantou,24.078103,121.04912,0.6925
Nantou,24.057203,120.682341,0.7542
Nantou,23.748276,120.702784,0.4919
Nantou,23.823092,120.779539,0.5475
Nantou,23.722439,121.086472,0.6171
Nantou,23.79966,120.830723,0.5955
Nantou,23.739786,120.758137,0.4861
Nantou,23.906058,120.946391,0.6301
Nantou,23.954897,120.855268,0.5398
Nantou,24.0202,121.038654,0.5476
Nantou,23.922336,120.698765,0.6737
Nantou,23.8958,120.848353,0.6755
Nantou,23.828618,120.684363,0.5079
Nantou,23.701598,121.041965,0.563
Nantou,23.845028,120.890165,0.5399
Nantou,24.022017,120.810319,0.7395
Nantou,24.056018,120.783478,0.6531
Nantou,23.926886,120.742827,0.7321
Nantou,24.01115,120.822495,0.3462
Nantou,23.82038,121.031733,0.5871
Nantou,24.002525,120.632098,0.4637
Nantou,23.898188,121.05856,0.6058
Nantou,23.995443,120.647684,0.6394
Nantou,23.981279,120.745093,0.326
Nantou,23.951002,120.91427,0.7689
Nantou,23.863364,121.026512,0.6109
Nantou,23.743257,121.081172,0.5202
Nantou,23.775502,120.685326,0.5147
Nantou,23.968342,121.050952,0.6847
Nantou,23.974665,121.047461,0.5521
Nantou,23.847732,120.862599,0.7083
Nantou,23.720291,120.668819,0.6528
Nantou,24.088174,120.818015,0.7476
Nantou,24.085039,121.014387,0.7085
Nantou,23.944331,120.653797,0.6368
Nantou,23.759286,120.811973,0.7933
Nantou,23.808218,120.939674,0.5978
Nantou,23.832414,120.9289,0.574
Nantou,23.964617,120.728361,0.5275
Nantou,23.957212,120.857235,0.4145
Nantou,24.089303,120.760185,0.4994
Nantou,23.704926,120.790071,0.5676
Nantou,23.727888,120.99067,0.617
Nantou,24.042219,121.004831,0.5819
Nantou,23.900104,120.871135,0.5994
Nantou,24.058848,120.944628,0.7157
Nantou,23.728917,120.787796,0.6577
Nantou,23.981453,120.95262,0.6118
Nantou,23.979694,120.924711,0.5877
Nantou,23.999588,120.833221,0.4651
Nantou,23.806941,120.684977,0.4365
Nantou,23.969465,120.672716,0.5471
Nantou,24.002466,120.60012,0.7692
Nantou,23.952843,120.934559,0.6141
Nantou,23.812383,120.817461,0.6925
Nantou,23.904559,120.675427,0.5385
Nantou,23.817797,120.715069,0.561
Nantou,24.06347,120.863568,0.6407
Nantou,23.916346,120.721566,0.4999
Nantou,23.773567,120.727618,0.6488
Nantou,23.870216,120.837544,0.6498
Nantou,24.040368,120.860465,0.6404
Nantou,23.856672,120.748149,0.7267
Nantou,23.830043,120.900439,0.5422
Nantou,23.995545,121.051673,0.6493
Nantou,23.796707,120.600064,0.561
Nantou,23.933898,120.961328,0.6778
Nantou,23.904569,121.047162,0.5886
Nantou,23.809853,120.612627,0.4074
Nantou,23.847776,120.645762,0.589
Nantou,23.779657,120.859335,0.6883
Nantou,24.068622,120.754191,0.619
Nantou,23.870381,120.862449,0.7045
Nantou,23.853808,120.844622,0.5861
Nantou,23.779983,120.830382,0.6584
Nantou,23.795517,120.637476,0.4865
Nantou,24.053014,120.669529,0.5864
Nantou,24.084358,120.601474,0.6874
Nantou,23.834722,120.831701,0.6245
Nantou,24.098191,120.914883,0.779
Nantou,23.947751,121.022371,0.6369
Nantou,23.846022,121.092101,0.5428
Nantou,23.813368,120.871561,0.6597
Nantou,24.078095,120.64132,0.7535
Nantou,23.888907,120.7218,0.6655
Nantou,23.785582,120.884023,0.6452
Nantou,23.925014,120.830716,0.6647
Nantou,23.791634,120.876728,0.629
Nantou,23.858413,120.999746,0.7359
Nantou,23.958647,120.964956,0.6448
Nantou,23.794071,120.901428,0.6975
Nantou,23.753787,120.797718,0.4954
Nantou,24.001588,120.846064,0.5521
Nantou,23.868559,120.739869,0.4745
Nantou,24.008946,120.864737,0.595
Nantou,24.074131,120.608994,0.6195
Nantou,23.910245,121.09555,0.6731
Nantou,23.985906,121.003833,0.7227
Nantou,23.943163,120.970182,0.7716
Nantou,24.085612,120.873012,0.5539
Nantou,23.885899,121.05524,0.6854
Nantou,23.951974,120.682198,0.6345
Nantou,23.871225,121.083011,0.6645
Nantou,23.760027,120.667935,0.5618
Nantou,23.937307,120.919017,0.4297
Nantou,24.024564,120.927005,0.4754
Nantou,24.028283,120.631991,0.5382
Nantou,23.852085,120.87055,0.481
Nantou,23.764872,120.677332,0.4487
Nantou,23.988009,121.028971,0.5418
Nantou,23.892566,120.881869,0.6183
Nantou,24.096942,120.980339,0.4252
Nantou,24.096221,120.664368,0.4622
Nantou,23.877043,120.652684,0.549
Nantou,24.063633,120.722621,0.5983
Nantou,23.854206,120.743703,0.5675
Nantou,23.806034,120.656532,0.5617
Nantou,24.063713,120.697407,0.4385
Nantou,23.795331,120.688728,0.564
Nantou,23.721131,120.843864,0.6638
Nantou,23.798168,120.804613,0.765
Nantou,23.989516,120.900696,0.5224
Nantou,23.937619,120.775398,0.4684
Nantou,24.052693,120.66466,0.6278
Nantou,23.880515,120.73613,0.6137
Nantou,23.756019,120.688364,0.5229
Nantou,23.860397,120.81793,0.6014
Nantou,23.788817,120.654702,0.6932
Nantou,23.959081,120.838828,0.4554
Nantou,23.707208,120.989268,0.6011
Nantou,23.981676,120.855961,0.5946
Nantou,23.731144,120.954816,0.6476
Nantou,24.000798,120.978585,0.571
Nantou,23.917749,120.88826,0.4788
Nantou,24.067994,120.887447,0.7884
Nantou,23.786666,120.842337,0.5362
Nantou,23.887238,120.817575,0.5159
Nantou,23.872624,120.617009,0.7337
Nantou,23.724244,120.917038,0.4744
Nantou,24.08555,120.638598,0.7874
Nantou,23.848002,120.651949,0.5393
Nantou,24.055058,120.6066,0.6883
Nantou,23.981039,121.069977,0.7006
Nantou,23.915832,121.07641,0.7806
Nantou,23.827397,120.947348,0.5429
Nantou,23.804504,120.660823,0.4728
Nantou,24.025138,120.645837,0.6012
Nantou,24.055316,120.795262,0.5797
Nantou,23.827491,120.855134,0.551
Nantou,23.843757,120.625323,0.7392
Nantou,23.756701,120.881907,0.5731
Nantou,24.094467,120.975651,0.678
Nantou,23.80442,121.081727,0.6407
Nantou,23.926622,120.812831,0.565
Nantou,23.896675,120.721212,0.5635
Nantou,23.842093,120.830141,0.6683
Nantou,23.826355,121.048329,0.642
Nantou,23.734186,120.818233,0.6036
Nantou,23.851693,121.072813,0.691
Nantou,23.967929,120.989236,0.7111
Nantou,23.895147,120.881192,0.7113
Nantou,23.985943,120.842793,0.4681
Nantou,24.012697,120.921106,0.6591
Nantou,23.742825,121.022863,0.6344
Nantou,23.933812,120.904903,0.6315
Nantou,23.929653,120.715434,0.476
Nantou,23.869617,120.677183,0.5541
Nantou,23.753246,120.751001,0.407
Nantou,23.839246,120.656994,0.7157
Nantou,24.010968,121.015219,0.4989
Nantou,24.085891,120.719623,0.4241
Nantou,24.001405,120.816656,0.5173
Nantou,23.82079,120.923803,0.6434
Nantou,23.726618,121.032181,0.6486
Nantou,23.706822,120.685214,0.6766
Nantou,23.708145,120.622664,0.6333
Nantou,23.781318,120.756195,0.5824
Nantou,23.785644,120.878958,0.637
Nantou,23.983311,120.648897,0.5199
Nantou,24.001925,121.055018,0.7193
Nantou,23.779634,121.026814,0.6283
Nantou,24.021508,121.011633,0.5217
Nantou,23.920941,120.884907,0.7717
Nantou,23.8321,120.774416,0.3985
Nantou,24.072619,120.725182,0.7923
Nantou,23.87331,120.973136,0.5777
Nantou,23.944757,120.768786,0.6556
Nantou,23.938111,120.970879,0.6594
Nantou,23.766351,121.003027,0.6119
Nantou,24.01491,120.794938,0.6527
Nantou,23.711837,120.750837,0.7064
Nantou,23.957383,120.618367,0.4924
Nantou,23.725974,120.609394,0.4641
Nantou,23.972515,120.949339,0.3377
Nantou,24.029473,121.015769,0.6352
Nantou,23.760051,120.7454,0.634
Nantou,23.78189,120.951426,0.5908
Nantou,23.821491,120.804164,0.4182
Nantou,23.705855,121.085029,0.6251
Nantou,23.980737,121.001796,0.8912
Nantou,23.990643,120.782014,0.6824
Nantou,24.090054,120.786724,0.5552
Nantou,24.085525,120.654424,0.7174
Nantou,24.094755,121.008632,0.4873
Nantou,24.090413,121.049309,0.6216
Nantou,23.745138,120.906984,0.755
Nantou,23.856177,121.072914,0.6325
Nantou,23.842109,120.958965,0.7243
Nantou,23.831365,121.040463,0.6294
Nantou,24.01007,120.829874,0.4179
Nantou,23.882466,120.696921,0.7256
Nantou,24.008398,120.733241,0.6908
Nantou,23.930438,120.759146,0.5791
Nantou,24.099114,120.950142,0.5594
Nantou,24.028098,120.734296,0.7507
Nantou,23.882414,120.807276,0.5661
Nantou,23.999544,120.716886,0.4223
Nantou,23.806562,120.972457,0.6501
Nantou,24.094141,120.739471,0.6075
Nantou,23.715809,121.009454,0.6873
Nantou,23.941068,121.00742,0.3097
Nantou,23.778361,121.001205,0.7289
Nantou,23.842041,120.921012,0.3843
Nantou,23.778382,121.033532,0.5099
Nantou,23.942164,120.725334,0.5213
Yunlin,23.720273,120.524985,0.5943
Yunlin,23.66516,120.535022,0.7752
Yunlin,23.712254,120.526947,0.7106
Yunlin,23.834428,120.381036,0.4818
Yunlin,23.789644,120.31874,0.6112
Yunlin,23.757763,120.477283,0.6634
Yunlin,23.834184,120.374925,0.6044
Yunlin,23.645003,120.59414,0.537
Yunlin,23.892583,120.530918,0.6884
Yunlin,23.736533,120.376883,0.6602
Yunlin,23.846214,120.386297,0.7824
Yunlin,23.783871,120.589351,0.5587
Yunlin,23.682456,120.536123,0.6103
Yunlin,23.781058,120.439252,0.5795
Yunlin,23.744668,120.587816,0.6119
Yunlin,23.692801,120.3466,0.6652
Yunlin,23.634952,120.455571,0.7756
Yunlin,23.739227,120.547484,0.6729
Yunlin,23.789781,120.483812,0.7795
Yunlin,23.814909,120.543088,0.6407
Yunlin,23.719758,120.354004,0.4024
Yunlin,23.713085,120.579703,0.6249
Yunlin,23.738526,120.30137,0.5535
Yunlin,23.874624,120.396807,0.5465
Yunlin,23.742423,120.377301,0.5112
Yunlin,23.895645,120.378644,0.6954
Yunlin,23.897442,120.337778,0.5398
Yunlin,23.655167,120.302934,0.5198
Yunlin,23.624929,120.356268,0.6925
Yunlin,23.638815,120.541752,0.4266
Yunlin,23.723613,120.482337,0.5312
Yunlin,23.740518,120.591275,0.7301
Yunlin,23.790055,120.304299,0.4741
Yunlin,23.77945,120.515955,0.6468
Yunlin,23.816581,120.476436,0.6015
Yunlin,23.789345,120.497442,0.6708
Yunlin,23.83401,120.446489,0.5456
Yunlin,23.712658,120.417017,0.6238
Yunlin,23.86108,120.384714,0.7412
Yunlin,23.767875,120.478915,0.4949
Yunlin,23.658754,120.440249,0.5568
Yunlin,23.851244,120.467057,0.6772
Yunlin,23.773686,120.334863,0.6668
Yunlin,23.670804,120.574749,0.6422
Yunlin,23.802564,120.443171,0.7712
Yunlin,23.792063,120.580894,0.6675
