city,lat,lng,hour_of_day,congestion
高雄市,22.650000000000002,120.39999999999999,0,0.2
高雄市,22.650000000000002,120.39999999999999,1,0.2
高雄市,22.650000000000002,120.39999999999999,2,0.2
高雄市,22.650000000000002,120.39999999999999,3,0.2
高雄市,22.650000000000002,120.39999999999999,4,0.2
高雄市,22.650000000000002,120.39999999999999,5,0.2
高雄市,22.650000000000002,120.39999999999999,6,0.45
高雄市,22.650000000000002,120.39999999999999,7,0.85
高雄市,22.650000000000002,120.39999999999999,8,0.85
高雄市,22.650000000000002,120.39999999999999,9,0.85
高雄市,22.650000000000002,120.39999999999999,10,0.45
高雄市,22.650000000000002,120.39999999999999,11,0.45
高雄市,22.650000000000002,120.39999999999999,12,0.6
高雄市,22.650000000000002,120.39999999999999,13,0.6
高雄市,22.650000000000002,120.39999999999999,14,0.45
高雄市,22.650000000000002,120.39999999999999,15,0.45
高雄市,22.650000000000002,120.39999999999999,16,0.45
高雄市,22.650000000000002,120.39999999999999,17,0.85
高雄市,22.650000000000002,120.39999999999999,18,0.85
高雄市,22.650000000000002,120.39999999999999,19,0.45
高雄市,22.650000000000002,120.39999999999999,20,0.45
高雄市,22.650000000000002,120.39999999999999,21,0.45
高雄市,22.650000000000002,120.39999999999999,22,0.45
高雄市,22.650000000000002,120.39999999999999,23,0.45
高雄市,22.700000000000003,120.2,0,0.2
高雄市,22.700000000000003,120.2,1,0.2
高雄市,22.700000000000003,120.2,2,0.2
高雄市,22.700000000000003,120.2,3,0.2
高雄市,22.700000000000003,120.2,4,0.2
高雄市,22.700000000000003,120.2,5,0.2
高雄市,22.700000000000003,120.2,6,0.45
高雄市,22.700000000000003,120.2,7,0.85
高雄市,22.700000000000003,120.2,8,0.85
高雄市,22.700000000000003,120.2,9,0.85
高雄市,22.700000000000003,120.2,10,0.45
高雄市,22.700000000000003,120.2,11,0.45
高雄市,22.700000000000003,120.2,12,0.6
高雄市,22.700000000000003,120.2,13,0.6
高雄市,22.700000000000003,120.2,14,0.45
高雄市,22.700000000000003,120.2,15,0.45
高雄市,22.700000000000003,120.2,16,0.45
高雄市,22.700000000000003,120.2,17,0.85
高雄市,22.700000000000003,120.2,18,0.85
高雄市,22.700000000000003,120.2,19,0.45
高雄市,22.700000000000003,120.2,20,0.45
高雄市,22.700000000000003,120.2,21,0.45
高雄市,22.700000000000003,120.2,22,0.45
高雄市,22.700000000000003,120.2,23,0.45
高雄市,22.700000000000003,120.25,0,0.2
高雄市,22.700000000000003,120.25,1,0.2
高雄市,22.700000000000003,120.25,2,0.2
高雄市,22.700000000000003,120.25,3,0.2
高雄市,22.700000000000003,120.25,4,0.2
高雄市,22.700000000000003,120.25,5,0.2
高雄市,22.700000000000003,120.25,6,0.45
高雄市,22.700000000000003,120.25,7,0.85
高雄市,22.700000000000003,120.25,8,0.85
高雄市,22.700000000000003,120.25,9,0.85
高雄市,22.700000000000003,120.25,10,0.45
高雄市,22.700000000000003,120.25,11,0.45
高雄市,22.700000000000003,120.25,12,0.6
高雄市,22.700000000000003,120.25,13,0.6
高雄市,22.700000000000003,120.25,14,0.45
高雄市,22.700000000000003,120.25,15,0.45
高雄市,22.700000000000003,120.25,16,0.45
高雄市,22.700000000000003,120.25,17,0.85
高雄市,22.700000000000003,120.25,18,0.85
高雄市,22.700000000000003,120.25,19,0.45
高雄市,22.700000000000003,120.25,20,0.45
高雄市,22.700000000000003,120.25,21,0.45
高雄市,22.700000000000003,120.25,22,0.45
高雄市,22.700000000000003,120.25,23,0.45
高雄市,22.700000000000003,120.3,0,0.2
高雄市,22.700000000000003,120.3,1,0.2
高雄市,22.700000000000003,120.3,2,0.2
高雄市,22.700000000000003,120.3,3,0.2
高雄市,22.700000000000003,120.3,4,0.2
高雄市,22.700000000000003,120.3,5,0.2
高雄市,22.700000000000003,120.3,6,0.45
高雄市,22.700000000000003,120.3,7,0.85
高雄市,22.700000000000003,120.3,8,0.85
高雄市,22.700000000000003,120.3,9,0.85
高雄市,22.700000000000003,120.3,10,0.45
高雄市,22.700000000000003,120.3,11,0.45
高雄市,22.700000000000003,120.3,12,0.6
高雄市,22.700000000000003,120.3,13,0.6
高雄市,22.700000000000003,120.3,14,0.45
高雄市,22.700000000000003,120.3,15,0.45
高雄市,22.700000000000003,120.3,16,0.45
高雄市,22.700000000000003,120.3,17,0.85
高雄市,22.700000000000003,120.3,18,0.85
高雄市,22.700000000000003,120.3,19,0.45
高雄市,22.700000000000003,120.3,20,0.45
高雄市,22.700000000000003,120.3,21,0.45
高雄市,22.700000000000003,120.3,22,0.45
高雄市,22.700000000000003,120.3,23,0.45
高雄市,22.700000000000003,120.35,0,0.2
高雄市,22.700000000000003,120.35,1,0.2
高雄市,22.700000000000003,120.35,2,0.2
高雄市,22.700000000000003,120.35,3,0.2
高雄市,22.700000000000003,120.35,4,0.2
高雄市,22.700000000000003,120.35,5,0.2
高雄市,22.700000000000003,120.35,6,0.45
高雄市,22.700000000000003,120.35,7,0.85
高雄市,22.700000000000003,120.35,8,0.85
高雄市,22.700000000000003,120.35,9,0.85
高雄市,22.700000000000003,120.35,10,0.45
高雄市,22.700000000000003,120.35,11,0.45
高雄市,22.700000000000003,120.35,12,0.6
高雄市,22.700000000000003,120.35,13,0.6
高雄市,22.700000000000003,120.35,14,0.45
高雄市,22.700000000000003,120.35,15,0.45
高雄市,22.700000000000003,120.35,16,0.45
高雄市,22.700000000000003,120.35,17,0.85
高雄市,22.700000000000003,120.35,18,0.85
高雄市,22.700000000000003,120.35,19,0.45
高雄市,22.700000000000003,120.35,20,0.45
高雄市,22.700000000000003,120.35,21,0.45
高雄市,22.700000000000003,120.35,22,0.45
高雄市,22.700000000000003,120.35,23,0.45
高雄市,22.700000000000003,120.39999999999999,0,0.2
高雄市,22.700000000000003,120.39999999999999,1,0.2
高雄市,22.700000000000003,120.39999999999999,2,0.2
高雄市,22.700000000000003,120.39999999999999,3,0.2
高雄市,22.700000000000003,120.39999999999999,4,0.2
高雄市,22.700000000000003,120.39999999999999,5,0.2
高雄市,22.700000000000003,120.39999999999999,6,0.45
高雄市,22.700000000000003,120.39999999999999,7,0.85
高雄市,22.700000000000003,120.39999999999999,8,0.85
高雄市,22.700000000000003,120.39999999999999,9,0.85
高雄市,22.700000000000003,120.39999999999999,10,0.45
高雄市,22.700000000000003,120.39999999999999,11,0.45
高雄市,22.700000000000003,120.39999999999999,12,0.6
高雄市,22.700000000000003,120.39999999999999,13,0.6
高雄市,22.700000000000003,120.39999999999999,14,0.45
高雄市,22.700000000000003,120.39999999999999,15,0.45
高雄市,22.700000000000003,120.39999999999999,16,0.45
高雄市,22.700000000000003,120.39999999999999,17,0.85
高雄市,22.700000000000003,120.39999999999999,18,0.85
高雄市,22.700000000000003,120.39999999999999,19,0.45
高雄市,22.700000000000003,120.39999999999999,20,0.45
高雄市,22.700000000000003,120.39999999999999,21,0.45
高雄市,22.700000000000003,120.39999999999999,22,0.45
高雄市,22.700000000000003,120.39999999999999,23,0.45
高雄市,22.750000000000004,120.2,0,0.2
高雄市,22.750000000000004,120.2,1,0.2
高雄市,22.750000000000004,120.2,2,0.2
高雄市,22.750000000000004,120.2,3,0.2
高雄市,22.750000000000004,120.2,4,0.2
高雄市,22.750000000000004,120.2,5,0.2
高雄市,22.750000000000004,120.2,6,0.45
高雄市,22.750000000000004,120.2,7,0.85
高雄市,22.750000000000004,120.2,8,0.85
高雄市,22.750000000000004,120.2,9,0.85
高雄市,22.750000000000004,120.2,10,0.45
高雄市,22.750000000000004,120.2,11,0.45
高雄市,22.750000000000004,120.2,12,0.6
高雄市,22.750000000000004,120.2,13,0.6
高雄市,22.750000000000004,120.2,14,0.45
高雄市,22.750000000000004,120.2,15,0.45
高雄市,22.750000000000004,120.2,16,0.45
高雄市,22.750000000000004,120.2,17,0.85
高雄市,22.750000000000004,120.2,18,0.85
高雄市,22.750000000000004,120.2,19,0.45
高雄市,22.750000000000004,120.2,20,0.45
高雄市,22.750000000000004,120.2,21,0.45
高雄市,22.750000000000004,120.2,22,0.45
高雄市,22.750000000000004,120.2,23,0.45
高雄市,22.750000000000004,120.25,0,0.2
高雄市,22.750000000000004,120.25,1,0.2
高雄市,22.750000000000004,120.25,2,0.2
高雄市,22.750000000000004,120.25,3,0.2
高雄市,22.750000000000004,120.25,4,0.2
高雄市,22.750000000000004,120.25,5,0.2
高雄市,22.750000000000004,120.25,6,0.45
高雄市,22.750000000000004,120.25,7,0.85
高雄市,22.750000000000004,120.25,8,0.85
高雄市,22.750000000000004,120.25,9,0.85
高雄市,22.750000000000004,120.25,10,0.45
高雄市,22.750000000000004,120.25,11,0.45
高雄市,22.750000000000004,120.25,12,0.6
高雄市,22.750000000000004,120.25,13,0.6
高雄市,22.750000000000004,120.25,14,0.45
高雄市,22.750000000000004,120.25,15,0.45
高雄市,22.750000000000004,120.25,16,0.45
高雄市,22.750000000000004,120.25,17,0.85
高雄市,22.750000000000004,120.25,18,0.85
高雄市,22.750000000000004,120.25,19,0.45
高雄市,22.750000000000004,120.25,20,0.45
高雄市,22.750000000000004,120.25,21,0.45
高雄市,22.750000000000004,120.25,22,0.45
高雄市,22.750000000000004,120.25,23,0.45
高雄市,22.750000000000004,120.3,0,0.2
高雄市,22.750000000000004,120.3,1,0.2
高雄市,22.750000000000004,120.3,2,0.2
高雄市,22.750000000000004,120.3,3,0.2
高雄市,22.750000000000004,120.3,4,0.2
高雄市,22.750000000000004,120.3,5,0.2
高雄市,22.750000000000004,120.3,6,0.45
高雄市,22.750000000000004,120.3,7,0.85
高雄市,22.750000000000004,120.3,8,0.85
高雄市,22.750000000000004,120.3,9,0.85
高雄市,22.750000000000004,120.3,10,0.45
高雄市,22.750000000000004,120.3,11,0.45
高雄市,22.750000000000004,120.3,12,0.6
高雄市,22.750000000000004,120.3,13,0.6
高雄市,22.750000000000004,120.3,14,0.45
高雄市,22.750000000000004,120.3,15,0.45
高雄市,22.750000000000004,120.3,16,0.45
高雄市,22.750000000000004,120.3,17,0.85
高雄市,22.750000000000004,120.3,18,0.85
高雄市,22.750000000000004,120.3,19,0.45
高雄市,22.750000000000004,120.3,20,0.45
高雄市,22.750000000000004,120.3,21,0.45
高雄市,22.750000000000004,120.3,22,0.45
高雄市,22.750000000000004,120.3,23,0.45
高雄市,22.750000000000004,120.35,0,0.2
高雄市,22.750000000000004,120.35,1,0.2
高雄市,22.750000000000004,120.35,2,0.2
高雄市,22.750000000000004,120.35,3,0.2
高雄市,22.750000000000004,120.35,4,0.2
高雄市,22.750000000000004,120.35,5,0.2
高雄市,22.750000000000004,120.35,6,0.45
高雄市,22.750000000000004,120.35,7,0.85
高雄市,22.750000000000004,120.35,8,0.85
高雄市,22.750000000000004,120.35,9,0.85
高雄市,22.750000000000004,120.35,10,0.45
高雄市,22.750000000000004,120.35,11,0.45
高雄市,22.750000000000004,120.35,12,0.6
高雄市,22.750000000000004,120.35,13,0.6
高雄市,22.750000000000004,120.35,14,0.45
高雄市,22.750000000000004,120.35,15,0.45
高雄市,22.750000000000004,120.35,16,0.45
高雄市,22.750000000000004,120.35,17,0.85
高雄市,22.750000000000004,120.35,18,0.85
高雄市,22.750000000000004,120.35,19,0.45
高雄市,22.750000000000004,120.35,20,0.45
高雄市,22.750000000000004,120.35,21,0.45
高雄市,22.750000000000004,120.35,22,0.45
高雄市,22.750000000000004,120.35,23,0.45
高雄市,22.750000000000004,120.39999999999999,0,0.2
高雄市,22.750000000000004,120.39999999999999,1,0.2
高雄市,22.750000000000004,120.39999999999999,2,0.2
高雄市,22.750000000000004,120.39999999999999,3,0.2
高雄市,22.750000000000004,120.39999999999999,4,0.2
高雄市,22.750000000000004,120.39999999999999,5,0.2
高雄市,22.750000000000004,120.39999999999999,6,0.45
高雄市,22.750000000000004,120.39999999999999,7,0.85
高雄市,22.750000000000004,120.39999999999999,8,0.85
高雄市,22.750000000000004,120.39999999999999,9,0.85
高雄市,22.750000000000004,120.39999999999999,10,0.45
高雄市,22.750000000000004,120.39999999999999,11,0.45
高雄市,22.750000000000004,120.39999999999999,12,0.6
高雄市,22.750000000000004,120.39999999999999,13,0.6
高雄市,22.750000000000004,120.39999999999999,14,0.45
高雄市,22.750000000000004,120.39999999999999,15,0.45
高雄市,22.750000000000004,120.39999999999999,16,0.45
高雄市,22.750000000000004,120.39999999999999,17,0.85
高雄市,22.750000000000004,120.39999999999999,18,0.85
高雄市,22.750000000000004,120.39999999999999,19,0.45
高雄市,22.750000000000004,120.39999999999999,20,0.45
高雄市,22.750000000000004,120.39999999999999,21,0.45
高雄市,22.750000000000004,120.39999999999999,22,0.45
高雄市,22.750000000000004,120.39999999999999,23,0.45
高雄市,22.800000000000004,120.2,0,0.2
高雄市,22.800000000000004,120.2,1,0.2
高雄市,22.800000000000004,120.2,2,0.2
高雄市,22.800000000000004,120.2,3,0.2
高雄市,22.800000000000004,120.2,4,0.2
高雄市,22.800000000000004,120.2,5,0.2
高雄市,22.800000000000004,120.2,6,0.45
高雄市,22.800000000000004,120.2,7,0.85
高雄市,22.800000000000004,120.2,8,0.85
高雄市,22.800000000000004,120.2,9,0.85
高雄市,22.800000000000004,120.2,10,0.45
高雄市,22.800000000000004,120.2,11,0.45
高雄市,22.800000000000004,120.2,12,0.6
高雄市,22.800000000000004,120.2,13,0.6
高雄市,22.800000000000004,120.2,14,0.45
高雄市,22.800000000000004,120.2,15,0.45
高雄市,22.800000000000004,120.2,16,0.45
高雄市,22.800000000000004,120.2,17,0.85
高雄市,22.800000000000004,120.2,18,0.85
高雄市,22.800000000000004,120.2,19,0.45
高雄市,22.800000000000004,120.2,20,0.45
高雄市,22.800000000000004,120.2,21,0.45
高雄市,22.800000000000004,120.2,22,0.45
高雄市,22.800000000000004,120.2,23,0.45
高雄市,22.800000000000004,120.25,0,0.2
高雄市,22.800000000000004,120.25,1,0.2
高雄市,22.800000000000004,120.25,2,0.2
高雄市,22.800000000000004,120.25,3,0.2
高雄市,22.800000000000004,120.25,4,0.2
高雄市,22.800000000000004,120.25,5,0.2
高雄市,22.800000000000004,120.25,6,0.45
高雄市,22.800000000000004,120.25,7,0.85
高雄市,22.800000000000004,120.25,8,0.85
高雄市,22.800000000000004,120.25,9,0.85
高雄市,22.800000000000004,120.25,10,0.45
高雄市,22.800000000000004,120.25,11,0.45
高雄市,22.800000000000004,120.25,12,0.6
高雄市,22.800000000000004,120.25,13,0.6
高雄市,22.800000000000004,120.25,14,0.45
高雄市,22.800000000000004,120.25,15,0.45
高雄市,22.800000000000004,120.25,16,0.45
高雄市,22.800000000000004,120.25,17,0.85
高雄市,22.800000000000004,120.25,18,0.85
高雄市,22.800000000000004,120.25,19,0.45
高雄市,22.800000000000004,120.25,20,0.45
高雄市,22.800000000000004,120.25,21,0.45
高雄市,22.800000000000004,120.25,22,0.45
高雄市,22.800000000000004,120.25,23,0.45
高雄市,22.800000000000004,120.3,0,0.2
高雄市,22.800000000000004,120.3,1,0.2
高雄市,22.800000000000004,120.3,2,0.2
高雄市,22.800000000000004,120.3,3,0.2
高雄市,22.800000000000004,120.3,4,0.2
高雄市,22.800000000000004,120.3,5,0.2
高雄市,22.800000000000004,120.3,6,0.45
高雄市,22.800000000000004,120.3,7,0.85
高雄市,22.800000000000004,120.3,8,0.85
高雄市,22.800000000000004,120.3,9,0.85
高雄市,22.800000000000004,120.3,10,0.45
高雄市,22.800000000000004,120.3,11,0.45
高雄市,22.800000000000004,120.3,12,0.6
高雄市,22.800000000000004,120.3,13,0.6
高雄市,22.800000000000004,120.3,14,0.45
高雄市,22.800000000000004,120.3,15,0.45
高雄市,22.800000000000004,120.3,16,0.45
高雄市,22.800000000000004,120.3,17,0.85
高雄市,22.800000000000004,120.3,18,0.85
高雄市,22.800000000000004,120.3,19,0.45
高雄市,22.800000000000004,120.3,20,0.45
高雄市,22.800000000000004,120.3,21,0.45
高雄市,22.800000000000004,120.3,22,0.45
高雄市,22.800000000000004,120.3,23,0.45
高雄市,22.800000000000004,120.35,0,0.2
高雄市,22.800000000000004,120.35,1,0.2
高雄市,22.800000000000004,120.35,2,0.2
高雄市,22.800000000000004,120.35,3,0.2
高雄市,22.800000000000004,120.35,4,0.2
高雄市,22.800000000000004,120.35,5,0.2
高雄市,22.800000000000004,120.35,6,0.45
高雄市,22.800000000000004,120.35,7,0.85
高雄市,22.800000000000004,120.35,8,0.85
高雄市,22.800000000000004,120.35,9,0.85
高雄市,22.800000000000004,120.35,10,0.45
高雄市,22.800000000000004,120.35,11,0.45
高雄市,22.800000000000004,120.35,12,0.6
高雄市,22.800000000000004,120.35,13,0.6
高雄市,22.800000000000004,120.35,14,0.45
高雄市,22.800000000000004,120.35,15,0.45
高雄市,22.800000000000004,120.35,16,0.45
高雄市,22.800000000000004,120.35,17,0.85
高雄市,22.800000000000004,120.35,18,0.85
高雄市,22.800000000000004,120.35,19,0.45
高雄市,22.800000000000004,120.35,20,0.45
高雄市,22.800000000000004,120.35,21,0.45
高雄市,22.800000000000004,120.35,22,0.45
高雄市,22.800000000000004,120.35,23,0.45
高雄市,22.800000000000004,120.39999999999999,0,0.2
高雄市,22.800000000000004,120.39999999999999,1,0.2
高雄市,22.800000000000004,120.39999999999999,2,0.2
高雄市,22.800000000000004,120.39999999999999,3,0.2
高雄市,22.800000000000004,120.39999999999999,4,0.2
高雄市,22.800000000000004,120.39999999999999,5,0.2
高雄市,22.800000000000004,120.39999999999999,6,0.45
高雄市,22.800000000000004,120.39999999999999,7,0.85
高雄市,22.800000000000004,120.39999999999999,8,0.85
高雄市,22.800000000000004,120.39999999999999,9,0.85
高雄市,22.800000000000004,120.39999999999999,10,0.45
高雄市,22.800000000000004,120.39999999999999,11,0.45
高雄市,22.800000000000004,120.39999999999999,12,0.6
高雄市,22.800000000000004,120.39999999999999,13,0.6
高雄市,22.800000000000004,120.39999999999999,14,0.45
高雄市,22.800000000000004,120.39999999999999,15,0.45
高雄市,22.800000000000004,120.39999999999999,16,0.45
高雄市,22.800000000000004,120.39999999999999,17,0.85
高雄市,22.800000000000004,120.39999999999999,18,0.85
高雄市,22.800000000000004,120.39999999999999,19,0.45
高雄市,22.800000000000004,120.39999999999999,20,0.45
高雄市,22.800000000000004,120.39999999999999,21,0.45
高雄市,22.800000000000004,120.39999999999999,22,0.45
高雄市,22.800000000000004,120.39999999999999,23,0.45
基隆市,25.1,121.7,0,0.2
基隆市,25.1,121.7,1,0.2
基隆市,25.1,121.7,2,0.2
基隆市,25.1,121.7,3,0.2
基隆市,25.1,121.7,4,0.2
基隆市,25.1,121.7,5,0.2
基隆市,25.1,121.7,6,0.45
基隆市,25.1,121.7,7,0.85
基隆市,25.1,121.7,8,0.85
基隆市,25.1,121.7,9,0.85
基隆市,25.1,121.7,10,0.45
基隆市,25.1,121.7,11,0.45
基隆市,25.1,121.7,12,0.6
基隆市,25.1,121.7,13,0.6
基隆市,25.1,121.7,14,0.45
基隆市,25.1,121.7,15,0.45
基隆市,25.1,121.7,16,0.45
基隆市,25.1,121.7,17,0.85
基隆市,25.1,121.7,18,0.85
基隆市,25.1,121.7,19,0.45
基隆市,25.1,121.7,20,0.45
基隆市,25.1,121.7,21,0.45
基隆市,25.1,121.7,22,0.45
基隆市,25.1,121.7,23,0.45
基隆市,25.1,121.75,0,0.2
基隆市,25.1,121.75,1,0.2
基隆市,25.1,121.75,2,0.2
基隆市,25.1,121.75,3,0.2
基隆市,25.1,121.75,4,0.2
基隆市,25.1,121.75,5,0.2
基隆市,25.1,121.75,6,0.45
基隆市,25.1,121.75,7,0.85
基隆市,25.1,121.75,8,0.85
基隆市,25.1,121.75,9,0.85
基隆市,25.1,121.75,10,0.45
基隆市,25.1,121.75,11,0.45
基隆市,25.1,121.75,12,0.6
基隆市,25.1,121.75,13,0.6
基隆市,25.1,121.75,14,0.45
基隆市,25.1,121.75,15,0.45
基隆市,25.1,121.75,16,0.45
基隆市,25.1,121.75,17,0.85
基隆市,25.1,121.75,18,0.85
基隆市,25.1,121.75,19,0.45
基隆市,25.1,121.75,20,0.45
基隆市,25.1,121.75,21,0.45
基隆市,25.1,121.75,22,0.45
基隆市,25.1,121.75,23,0.45
基隆市,25.150000000000002,121.7,0,0.2
基隆市,25.150000000000002,121.7,1,0.2
基隆市,25.150000000000002,121.7,2,0.2
基隆市,25.150000000000002,121.7,3,0.2
基隆市,25.150000000000002,121.7,4,0.2
基隆市,25.150000000000002,121.7,5,0.2
基隆市,25.150000000000002,121.7,6,0.45
基隆市,25.150000000000002,121.7,7,0.85
基隆市,25.150000000000002,121.7,8,0.85
基隆市,25.150000000000002,121.7,9,0.85
基隆市,25.150000000000002,121.7,10,0.45
基隆市,25.150000000000002,121.7,11,0.45
基隆市,25.150000000000002,121.7,12,0.6
基隆市,25.150000000000002,121.7,13,0.6
基隆市,25.150000000000002,121.7,14,0.45
基隆市,25.150000000000002,121.7,15,0.45
基隆市,25.150000000000002,121.7,16,0.45
基隆市,25.150000000000002,121.7,17,0.85
基隆市,25.150000000000002,121.7,18,0.85
基隆市,25.150000000000002,121.7,19,0.45
基隆市,25.150000000000002,121.7,20,0.45
基隆市,25.150000000000002,121.7,21,0.45
基隆市,25.150000000000002,121.7,22,0.45
基隆市,25.150000000000002,121.7,23,0.45
基隆市,25.150000000000002,121.75,0,0.2
基隆市,25.150000000000002,121.75,1,0.2
基隆市,25.150000000000002,121.75,2,0.2
基隆市,25.150000000000002,121.75,3,0.2
基隆市,25.150000000000002,121.75,4,0.2
基隆市,25.150000000000002,121.75,5,0.2
基隆市,25.150000000000002,121.75,6,0.45
基隆市,25.150000000000002,121.75,7,0.85
基隆市,25.150000000000002,121.75,8,0.85
基隆市,25.150000000000002,121.75,9,0.85
基隆市,25.150000000000002,121.75,10,0.45
基隆市,25.150000000000002,121.75,11,0.45
基隆市,25.150000000000002,121.75,12,0.6
基隆市,25.150000000000002,121.75,13,0.6
基隆市,25.150000000000002,121.75,14,0.45
基隆市,25.150000000000002,121.75,15,0.45
基隆市,25.150000000000002,121.75,16,0.45
基隆市,25.150000000000002,121.75,17,0.85
基隆市,25.150000000000002,121.75,18,0.85
基隆市,25.150000000000002,121.75,19,0.45
基隆市,25.150000000000002,121.75,20,0.45
基隆市,25.150000000000002,121.75,21,0.45
基隆市,25.150000000000002,121.75,22,0.45
基隆市,25.150000000000002,121.75,23,0.45
新竹市,24.75,120.9,0,0.2
新竹市,24.75,120.9,1,0.2
新竹市,24.75,120.9,2,0.2
新竹市,24.75,120.9,3,0.2
新竹市,24.75,120.9,4,0.2
新竹市,24.75,120.9,5,0.2
新竹市,24.75,120.9,6,0.45
新竹市,24.75,120.9,7,0.85
新竹市,24.75,120.9,8,0.85
新竹市,24.75,120.9,9,0.85
新竹市,24.75,120.9,10,0.45
新竹市,24.75,120.9,11,0.45
新竹市,24.75,120.9,12,0.6
新竹市,24.75,120.9,13,0.6
新竹市,24.75,120.9,14,0.45
新竹市,24.75,120.9,15,0.45
新竹市,24.75,120.9,16,0.45
新竹市,24.75,120.9,17,0.85
新竹市,24.75,120.9,18,0.85
新竹市,24.75,120.9,19,0.45
新竹市,24.75,120.9,20,0.45
新竹市,24.75,120.9,21,0.45
新竹市,24.75,120.9,22,0.45
新竹市,24.75,120.9,23,0.45
新竹市,24.75,120.95,0,0.2
新竹市,24.75,120.95,1,0.2
新竹市,24.75,120.95,2,0.2
新竹市,24.75,120.95,3,0.2
新竹市,24.75,120.95,4,0.2
新竹市,24.75,120.95,5,0.2
新竹市,24.75,120.95,6,0.45
新竹市,24.75,120.95,7,0.85
新竹市,24.75,120.95,8,0.85
新竹市,24.75,120.95,9,0.85
新竹市,24.75,120.95,10,0.45
新竹市,24.75,120.95,11,0.45
新竹市,24.75,120.95,12,0.6
新竹市,24.75,120.95,13,0.6
新竹市,24.75,120.95,14,0.45
新竹市,24.75,120.95,15,0.45
新竹市,24.75,120.95,16,0.45
新竹市,24.75,120.95,17,0.85
新竹市,24.75,120.95,18,0.85
新竹市,24.75,120.95,19,0.45
新竹市,24.75,120.95,20,0.45
新竹市,24.75,120.95,21,0.45
新竹市,24.75,120.95,22,0.45
新竹市,24.75,120.95,23,0.45
新竹市,24.8,120.9,0,0.2
新竹市,24.8,120.9,1,0.2
新竹市,24.8,120.9,2,0.2
新竹市,24.8,120.9,3,0.2
新竹市,24.8,120.9,4,0.2
新竹市,24.8,120.9,5,0.2
新竹市,24.8,120.9,6,0.45
新竹市,24.8,120.9,7,0.85
新竹市,24.8,120.9,8,0.85
新竹市,24.8,120.9,9,0.85
新竹市,24.8,120.9,10,0.45
新竹市,24.8,120.9,11,0.45
新竹市,24.8,120.9,12,0.6
新竹市,24.8,120.9,13,0.6
新竹市,24.8,120.9,14,0.45
新竹市,24.8,120.9,15,0.45
新竹市,24.8,120.9,16,0.45
新竹市,24.8,120.9,17,0.85
新竹市,24.8,120.9,18,0.85
新竹市,24.8,120.9,19,0.45
新竹市,24.8,120.9,20,0.45
新竹市,24.8,120.9,21,0.45
新竹市,24.8,120.9,22,0.45
新竹市,24.8,120.9,23,0.45
新竹市,24.8,120.95,0,0.2
新竹市,24.8,120.95,1,0.2
新竹市,24.8,120.95,2,0.2
新竹市,24.8,120.95,3,0.2
新竹市,24.8,120.95,4,0.2
新竹市,24.8,120.95,5,0.2
新竹市,24.8,120.95,6,0.45
新竹市,24.8,120.95,7,0.85
新竹市,24.8,120.95,8,0.85
新竹市,24.8,120.95,9,0.85
新竹市,24.8,120.95,10,0.45
新竹市,24.8,120.95,11,0.45
新竹市,24.8,120.95,12,0.6
新竹市,24.8,120.95,13,0.6
新竹市,24.8,120.95,14,0.45
新竹市,24.8,120.95,15,0.45
新竹市,24.8,120.95,16,0.45
新竹市,24.8,120.95,17,0.85
新竹市,24.8,120.95,18,0.85
新竹市,24.8,120.95,19,0.45
新竹市,24.8,120.95,20,0.45
新竹市,24.8,120.95,21,0.45
新竹市,24.8,120.95,22,0.45
新竹市,24.8,120.95,23,0.45
新竹市,24.85,120.9,0,0.2
新竹市,24.85,120.9,1,0.2
新竹市,24.85,120.9,2,0.2
新竹市,24.85,120.9,3,0.2
新竹市,24.85,120.9,4,0.2
新竹市,24.85,120.9,5,0.2
新竹市,24.85,120.9,6,0.45
新竹市,24.85,120.9,7,0.85
新竹市,24.85,120.9,8,0.85
新竹市,24.85,120.9,9,0.85
新竹市,24.85,120.9,10,0.45
新竹市,24.85,120.9,11,0.45
新竹市,24.85,120.9,12,0.6
新竹市,24.85,120.9,13,0.6
新竹市,24.85,120.9,14,0.45
新竹市,24.85,120.9,15,0.45
新竹市,24.85,120.9,16,0.45
新竹市,24.85,120.9,17,0.85
新竹市,24.85,120.9,18,0.85
新竹市,24.85,120.9,19,0.45
新竹市,24.85,120.9,20,0.45
新竹市,24.85,120.9,21,0.45
新竹市,24.85,120.9,22,0.45
新竹市,24.85,120.9,23,0.45
新竹市,24.85,120.95,0,0.2
新竹市,24.85,120.95,1,0.2
新竹市,24.85,120.95,2,0.2
新竹市,24.85,120.95,3,0.2
新竹市,24.85,120.95,4,0.2
新竹市,24.85,120.95,5,0.2
新竹市,24.85,120.95,6,0.45
新竹市,24.85,120.95,7,0.85
新竹市,24.85,120.95,8,0.85
新竹市,24.85,120.95,9,0.85
新竹市,24.85,120.95,10,0.45
新竹市,24.85,120.95,11,0.45
新竹市,24.85,120.95,12,0.6
新竹市,24.85,120.95,13,0.6
新竹市,24.85,120.95,14,0.45
新竹市,24.85,120.95,15,0.45
新竹市,24.85,120.95,16,0.45
新竹市,24.85,120.95,17,0.85
新竹市,24.85,120.95,18,0.85
新竹市,24.85,120.95,19,0.45
新竹市,24.85,120.95,20,0.45
新竹市,24.85,120.95,21,0.45
新竹市,24.85,120.95,22,0.45
新竹市,24.85,120.95,23,0.45
